NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor,SiteEnergyUse_log,PrimaryPropertyType_Distribution_Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K_12_School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large_Office,PrimaryPropertyType_Medical_Office,PrimaryPropertyType_Mixed_Use_Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated_Warehouse,PrimaryPropertyType_Residence_Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail_Store,PrimaryPropertyType_Self_Storage_Facility,PrimaryPropertyType_Senior_Care_Community,PrimaryPropertyType_Small_and_Mid_Sized_Office,PrimaryPropertyType_Supermarket_Grocery_Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship_Facility,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER_DUWAMISH,Neighborhood_LAKE_UNION,Neighborhood_MAGNOLIA_QUEENANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,UsageType_Bin,AgeGroup
1.0,2,236758,0,0,1,1,2,0.0,0.0,118379.0,15.938489025401063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.0,6,250981,0,1,1,1,3,0.3122029157585634,0.0,41830.166666666664,16.38596014600217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,3,62526,0,0,1,1,2,0.0,0.0,20842.0,14.501680894349535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,11,299070,68432,0,1,1,2,0.0,0.0,27188.18181818182,17.99506874329554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,3,64015,0,0,1,1,2,0.2343200812309614,0.1408263688198078,21338.333333333332,14.9917249631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1,530039,0,0,1,1,2,0.0470455947581215,0.0,530039.0,17.137557728004225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
1.0,3,54224,0,0,1,1,2,0.0,0.0,18074.666666666668,15.798603355718722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1.0,4,124342,0,0,1,1,2,0.0,0.0,31085.5,15.986388650261189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.0,3,55442,0,0,1,1,2,0.2774972042855597,0.1559106814328487,18480.666666666668,14.97591643200344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,2,242795,0,0,1,1,2,0.0,0.0,121397.5,16.030045552866483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5,84870,0,0,1,1,2,0.0,0.0,16974.0,14.138745658278928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
11.0,2,694072,111625,0,1,1,2,0.0,0.0,347036.0,17.396010610834022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,2,173185,0,0,1,1,2,0.0,0.0,86592.5,15.628341701848347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1.0,1,145341,0,0,1,1,2,0.0,0.0,145341.0,15.520094454905207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1.0,4,114297,0,0,1,1,2,0.0,0.0,28574.25,14.557494449229392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,2,184125,0,0,1,1,2,0.0,0.0,92062.5,15.990295460716112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1.0,1,234144,0,0,1,1,2,0.0,0.0,234144.0,15.724210782304098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,64984,0,0,1,1,2,0.0,0.0,64984.0,14.895380382164946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,67745,0,0,1,1,2,0.0,0.0,67745.0,16.037993766533873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2,367884,0,0,1,1,2,0.0,0.0,183942.0,16.32230230572332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,46797,0,0,1,1,2,0.0,0.0,46797.0,14.545901017072534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1.0,3,56000,0,0,1,1,2,0.0,0.0,18666.666666666668,14.43137731639141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2,67371,0,0,1,1,2,0.0,0.0,33685.5,14.570908801673466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,52088,0,0,1,1,2,0.0,0.0,26044.0,14.135794975988864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,3,127776,0,0,1,1,2,0.0,0.0,42592.0,15.373262888549842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,5,123920,30000,0,1,1,2,0.2420916720464816,0.0,24784.0,16.053362870953716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1,50000,0,0,1,1,2,0.0,0.0,50000.0,15.836900095494766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1.0,2,50292,0,0,1,0,1,0.0994193907579734,0.0940507436570428,25146.0,12.972641480192191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1.0,7,207656,54341,0,1,1,2,0.0,0.0,29665.14285714286,16.22892013193277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2,67235,0,0,1,1,2,0.0,0.0,33617.5,14.641497407588153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,91130,0,0,1,1,2,0.3608142214418962,0.1300340173378689,45565.0,16.063888430999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1.0,3,58118,0,0,1,1,2,0.0,0.0,19372.666666666668,14.15716736714661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,4,64893,0,0,1,1,2,0.0,0.0,16223.25,15.63970898201673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,1,70762,0,0,1,1,2,0.0,0.0,70762.0,15.098225039374984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,3,44558,0,0,1,1,2,0.172180079895866,0.0554333677454104,14852.666666666666,14.33251838248602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,6,1585960,327680,0,1,1,2,0.0,0.0,264326.6666666667,17.90580425985252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,2,179161,0,0,1,1,2,0.2083098442183287,0.1425700905889116,89580.5,16.060085957235387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,2,58640,0,0,1,0,1,0.2853854024556617,0.1966746248294679,29320.0,15.183817931266615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,3,1172127,0,0,1,1,2,0.0,0.0,390709.0,17.888994100991038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,9,168449,14567,0,1,1,2,0.1222922071368782,0.0547109214064791,18716.555555555555,16.35921969991006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,4,79600,0,0,1,0,1,0.0,0.0,19900.0,14.69571898273284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,4,241066,0,0,1,1,2,0.0,0.0,60266.5,15.868602605808787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.0,2,334368,31874,0,1,1,2,0.2182116709732988,0.0501423581203943,167184.0,17.79456928891805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,6,419848,335109,0,1,1,2,0.1548179341094872,0.0323140755702063,69974.66666666667,16.027619697430268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1,934292,0,0,1,1,2,0.4696133542832433,0.0531953607651569,934292.0,17.99062500955305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.0,5,597519,0,0,1,1,2,0.0813480408154385,0.0,119503.8,18.781309031121815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1,71714,0,0,1,1,2,0.0,0.0,71714.0,14.678973344792505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,75397,8161,0,1,1,2,0.1082403809170126,0.0,25132.333333333332,13.216184039336584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,5,102796,12611,0,1,1,2,0.3900054476827892,0.0314311840927662,20559.2,16.128578414301575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,208981,0,0,1,1,2,0.0,0.0,104490.5,15.915349280550416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,55653,0,0,1,1,2,0.0,0.0,27826.5,14.135873011766677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1.0,16,106860,0,0,1,1,2,0.0,0.0,6678.75,16.295046058923354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,5,50759,0,0,1,1,2,0.0724994582241572,0.0,10151.8,14.961973522001337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1.0,2,56772,0,0,1,1,2,0.0,0.0,28386.0,14.707297406937489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,3,103000,0,0,1,1,2,0.0,0.0,34333.333333333336,15.395402145078991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,3,269297,0,0,1,1,2,0.0,0.0,89765.66666666667,16.166728088403833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,3,75174,0,0,1,1,2,0.0,0.0,25058.0,14.82121996695462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,3,75214,0,0,1,1,2,0.0,0.0,25071.333333333332,14.66320548236827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,3,134918,0,0,1,1,2,0.0,0.0,44972.666666666664,15.156311221842424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,64414,0,0,1,0,1,0.0,0.0,32207.0,14.646320304837726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,92437,0,0,1,1,2,0.0,0.0,30812.333333333332,15.347298880266784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1.0,7,128766,0,0,1,1,2,0.0999953403848842,0.0476523305841604,18395.14285714286,15.616792873947915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,9,107572,0,1,1,0,2,0.2523240248391775,0.0982411780017104,11952.444444444443,15.533354882600024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,15,230880,0,0,1,0,1,0.0,0.0,15392.0,17.94582015474945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1.0,3,204961,0,0,1,1,2,0.0,0.0,68320.33333333333,15.918523229949708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,76086,0,0,1,1,2,0.0,0.0,76086.0,14.999555311128786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,5,190000,39000,0,1,1,2,0.0516052631578947,0.0,38000.0,17.17350470943578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1.0,4,122309,0,0,1,1,2,0.0,0.0,30577.25,17.052371280627565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
4.0,3,215476,0,0,1,1,2,0.0,0.0,71825.33333333333,16.994304531005692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,8,254273,38800,0,1,1,2,0.0,0.0,31784.125,17.098646515223493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,69400,0,0,1,1,2,0.0,0.0,34700.0,16.512397076399633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1,62900,0,0,1,1,2,0.4736565977742448,0.0538044522893481,62900.0,16.156771023132542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,56500,0,1,1,0,2,0.1238938053097345,0.0,14125.0,14.13780680623982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,203504,0,0,1,0,1,0.2168606022486044,0.0,50876.0,15.146631078792415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,3,100734,26731,0,1,0,1,0.0,0.0,33578.0,16.096740953824643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,4,77662,18504,0,1,1,2,0.2262367695913059,0.0,19415.5,15.426427575982192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,12,234000,21790,0,1,1,2,0.1276282051282051,0.1084316239316239,19500.0,16.74197881613227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,25,369996,0,0,1,0,1,0.3437658785500384,0.0,14799.84,17.024541520817273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,10,693450,0,1,1,1,3,0.4792602206359507,0.0,69345.0,17.50596097746566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,33,791396,0,0,1,1,2,0.1673814373587938,0.0418374619027642,23981.696969696968,17.525362347156292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,23,747747,205076,0,1,1,2,0.2929399917351724,0.012486843812145,32510.739130434784,17.24902732923242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,10,63409,7757,1,1,0,2,0.0975728997460928,0.0,6340.9,15.0522225386694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,17,204790,30000,0,1,1,2,0.0833536793788759,0.0716148249426241,12046.470588235294,15.861873355920828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1.0,5,73399,0,0,1,0,1,0.1359146582378506,0.0,14679.8,15.13913292157373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,20,265851,32334,1,1,0,2,0.109888621821998,0.0,13292.55,16.498805732861758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,25,758043,228668,0,1,1,2,0.2520727715973896,0.0,30321.72,17.11201460875873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,12,206000,0,1,1,0,2,0.2487864077669903,0.0,17166.666666666668,15.96497698841798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,36,824887,154972,0,1,0,1,0.1953225108408788,0.0,22913.527777777777,17.492414895729713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,16,480840,141600,0,1,1,2,0.2565427169120705,0.0379315364778304,30052.5,16.69846610585351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,7,89550,0,1,1,0,2,0.1123171412618648,0.0785036292573981,12792.857142857143,15.177322595319048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,6,89355,0,0,1,1,2,0.0783392087739913,0.0,14892.5,15.245399107521656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,15,388934,0,1,1,0,2,0.0,0.0,25928.933333333334,16.737429431358567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,22,384302,0,0,1,0,1,0.0085659192562099,0.0037392467382423,17468.272727272728,16.124319840440283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,17,378525,84600,1,1,0,2,0.2200937850868502,0.0387794729542302,22266.17647058823,17.030624596176914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1.0,47,1323055,0,0,1,1,2,0.2061002754987509,0.0284152964162487,28150.106382978724,17.61511844465637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,41,589921,129432,0,1,0,1,0.1825108785752668,0.0174430135560524,14388.317073170732,17.01839601562984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,6,91091,1392,1,1,0,2,0.0152814218748284,0.0,15181.833333333334,14.422993567281631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1.0,8,157941,62993,0,1,0,1,0.0975110959155634,0.0,19742.625,15.135459032311529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,29,635303,197231,1,1,0,2,0.3060508135488106,0.0096363467510778,21907.0,16.718097626463944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,34,776762,162604,0,1,1,2,0.1994780898138683,0.0,22845.941176470587,17.298362516770887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,14,186768,23775,1,1,0,2,0.1802824895056969,0.0012850167052171,13340.57142857143,16.081539855754816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,49,1123435,368980,0,1,1,2,0.2067302514164148,0.0269966664738057,22927.244897959183,17.62579554522734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,37,1052469,164420,0,1,0,1,0.1763291840424753,0.0983192854136321,28445.108108108107,17.534278468715637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,42,617684,171500,1,1,0,2,0.3069530698544887,0.0291832069472416,14706.761904761905,18.05712227712243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,8,201480,0,1,1,0,2,0.1444014294222751,0.0527297994838197,25185.0,16.004005812047396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,63,1354987,159600,0,1,0,1,0.1177863699061319,0.013768397777986,21507.73015873016,17.935785730369037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,14,310490,0,0,1,1,2,0.0914489999677928,0.0019324293858095,22177.85714285714,16.868072118979846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,8,199530,30660,0,1,1,2,0.0931689470255099,0.087605873803438,24941.25,16.396818912838196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,13,372242,52703,0,1,1,2,0.1415826263559727,0.0,28634.0,16.443352804407084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,7,114395,8296,0,1,1,2,0.0,0.0,16342.142857142857,14.825860050580811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,89200,0,0,1,1,2,0.0,0.0,44600.0,15.681439676015437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,23,474546,0,0,1,0,1,0.0,0.0,20632.434782608696,17.163674043550994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,5,36000,0,0,1,0,1,0.0,0.0,7200.0,17.21799011728523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
