OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),UsageType,NumPropertyUseTypes,BuildingAge,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor
21921,NonResidential,Supermarket / Grocery Store,NORTHEAST,1.0,1,33005,0,Supermarket/Grocery Store,10642754.0,Multi_usage,2,41,0,1,1,2,0.0,0.0,33005.0
21945,NonResidential,Other,EAST,1.0,1,20971,0,Parking,729397.1875,Multi_usage,4,35,0,1,0,1,0.49401554527681085,0.4057507987220447,20971.0
21955,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,3,23910,0,Office,873577.3125,Multi_usage,2,89,0,1,1,2,0.16352990380593893,0.0,7970.0
21964,NonResidential,Worship Facility,BALLARD,1.0,2,21765,0,Worship Facility,431390.4063,Mono_usage,1,106,0,1,1,2,0.0,0.0,10882.5
22062,Campus,University,EAST,1.0,2,2200000,0,College/University,114648520.0,Multi_usage,2,77,0,1,1,2,0.14498181818181818,0.0,1100000.0
22078,NonResidential,Worship Facility,CENTRAL,1.0,2,26560,0,Worship Facility,1751483.875,Mono_usage,1,115,0,1,1,2,0.0,0.0,13280.0
22095,NonResidential,Warehouse,LAKE_UNION,1.0,2,20140,0,Non-Refrigerated Warehouse,116486.6016,Mono_usage,1,59,0,1,0,1,0.0,0.0,10070.0
22139,NonResidential,Retail Store,GREATER_DUWAMISH,1.0,2,38845,0,Retail Store,6917280.0,Multi_usage,2,24,0,1,1,2,0.15446003346634057,0.0,19422.5
22142,NonResidential,Supermarket / Grocery Store,GREATER_DUWAMISH,1.0,1,26092,0,Supermarket/Grocery Store,7619445.0,Multi_usage,2,63,0,1,1,2,0.0,0.0,26092.0
22149,SPS-District K-12,K-12 School,NORTH,1.0,1,38582,0,K-12 School,1848878.5,Mono_usage,1,61,0,1,1,2,0.0,0.0,38582.0
22163,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,1,25500,0,Office,1213869.75,Mono_usage,1,49,0,1,1,2,0.0,0.0,25500.0
22165,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,41895,0,Non-Refrigerated Warehouse,1242311.5,Multi_usage,2,55,0,1,1,2,0.06196443489676572,0.0,41895.0
22166,NonResidential,Retail Store,GREATER_DUWAMISH,1.0,2,56193,0,Retail Store,2497942.75,Mono_usage,1,58,0,1,1,2,0.0,0.0,28096.5
22223,NonResidential,K-12 School,BALLARD,1.0,3,35448,0,K-12 School,1379932.5,Mono_usage,1,94,0,1,1,2,0.0,0.0,11816.0
22230,NonResidential,Supermarket / Grocery Store,BALLARD,1.0,1,29214,0,Supermarket/Grocery Store,9336239.0,Mono_usage,1,50,0,1,1,2,0.0,0.0,29214.0
22240,NonResidential,Supermarket / Grocery Store,BALLARD,1.0,1,89103,43035,Supermarket/Grocery Store,14029480.0,Multi_usage,2,16,0,1,1,2,0.0,0.0,89103.0
22252,NonResidential,Other,BALLARD,1.0,1,32000,0,Other - Recreation,1331122.125,Multi_usage,2,55,0,1,1,2,0.146875,0.0,32000.0
22259,NonResidential,Mixed Use Property,BALLARD,1.0,2,31140,0,Other,935580.3125,Multi_usage,3,106,0,1,1,2,0.3018625561978163,0.22157996146435452,15570.0
22261,NonResidential,Warehouse,BALLARD,1.0,3,41478,0,Non-Refrigerated Warehouse,3035962.25,Multi_usage,2,41,0,1,1,2,0.23014610154780848,0.0,13826.0
22264,NonResidential,Warehouse,BALLARD,1.0,1,39840,0,Non-Refrigerated Warehouse,752104.0,Mono_usage,1,36,0,1,0,1,0.0,0.0,39840.0
22312,Nonresidential COS,Other,BALLARD,1.0,1,30576,15576,Library,1533245.75,Multi_usage,2,12,0,1,1,2,0.10138670852956568,0.0,30576.0
22327,NonResidential,Other,BALLARD,1.0,2,21528,0,Social/Meeting Hall,306911.0938,Mono_usage,1,92,0,1,1,2,0.0,0.0,10764.0
22332,NonResidential,Other,BALLARD,1.0,2,30000,0,Strip Mall,1094940.75,Multi_usage,2,88,0,1,1,2,0.0,0.0,15000.0
22420,NonResidential,Other,BALLARD,1.0,2,30087,0,Other,5274642.0,Mono_usage,1,74,0,1,0,1,0.0,0.0,15043.5
22438,NonResidential,Worship Facility,BALLARD,1.0,1,40445,0,Worship Facility,786253.6875,Mono_usage,1,41,0,1,1,2,0.0,0.0,40445.0
22440,NonResidential,Retail Store,BALLARD,1.0,1,23500,0,Retail Store,1137967.5,Mono_usage,1,20,0,1,1,2,0.0,0.0,23500.0
22454,NonResidential,Retail Store,BALLARD,1.0,1,22420,0,Retail Store,1404253.75,Mono_usage,1,49,0,1,1,2,0.0,0.0,22420.0
22479,NonResidential,Supermarket / Grocery Store,MAGNOLIA_QUEENANNE,1.0,1,25842,0,Supermarket/Grocery Store,8518313.0,Mono_usage,1,55,0,1,1,2,0.0,0.0,25842.0
22480,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,3,26389,0,Office,1208035.375,Multi_usage,2,24,0,1,0,1,0.36465951722308537,0.0,8796.333333333334
22486,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,3,25859,0,Office,858780.625,Multi_usage,2,34,0,1,1,2,0.15468502262268455,0.0,8619.666666666666
22502,NonResidential,Warehouse,MAGNOLIA_QUEENANNE,1.0,1,25600,0,Non-Refrigerated Warehouse,1730600.625,Multi_usage,2,42,0,1,1,2,0.1953125,0.0,25600.0
22504,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,1,23169,0,Manufacturing/Industrial Plant,222255.9063,Mono_usage,1,51,0,1,0,1,0.0,0.0,23169.0
22509,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,41784,8399,Office,1294615.25,Multi_usage,2,8,0,1,0,1,0.20100995596400537,0.0,10446.0
22511,NonResidential,Warehouse,MAGNOLIA_QUEENANNE,1.0,1,56884,0,Non-Refrigerated Warehouse,1388345.125,Mono_usage,1,56,0,1,1,2,0.0,0.0,56884.0
22519,NonResidential,Retail Store,BALLARD,1.0,1,32810,0,Retail Store,2017967.75,Mono_usage,1,27,0,1,1,2,0.0,0.0,32810.0
22547,NonResidential,Self-Storage Facility,MAGNOLIA_QUEENANNE,1.0,3,30989,0,Self-Storage Facility,97690.39844,Mono_usage,1,36,0,1,0,1,0.0,0.0,10329.666666666666
22548,NonResidential,Self-Storage Facility,MAGNOLIA_QUEENANNE,1.0,3,39952,0,Self-Storage Facility,57133.19922,Mono_usage,1,101,0,1,0,1,0.0,0.0,13317.333333333334
22574,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,2,20022,0,Office,657385.8125,Mono_usage,1,55,0,1,0,1,0.0,0.0,10011.0
22577,NonResidential,Distribution Center,MAGNOLIA_QUEENANNE,1.0,2,36498,0,Distribution Center,520011.8125,Multi_usage,2,56,0,1,1,2,0.47125869910680035,0.0,18249.0
22579,NonResidential,Distribution Center,MAGNOLIA_QUEENANNE,1.0,1,35946,0,Distribution Center,469499.8125,Multi_usage,2,48,0,1,1,2,0.11408779836421298,0.0,35946.0
22585,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,30152,5680,Office,845044.125,Multi_usage,2,9,0,1,1,2,0.16476518970549217,0.0,7538.0
22607,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,22365,0,Office,727385.8125,Mono_usage,1,37,0,1,0,1,0.0,0.0,5591.25
22609,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,30172,0,Office,904059.875,Mono_usage,1,22,0,1,0,1,0.0,0.0,7543.0
22650,NonResidential,Warehouse,BALLARD,1.0,4,42500,0,Non-Refrigerated Warehouse,241478.5938,Multi_usage,2,89,0,1,0,1,0.11978823529411765,0.0,10625.0
22654,NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,4,23032,0,Office,1121537.75,Multi_usage,3,115,0,1,0,1,0.2301146231330323,0.0633900659951372,5758.0
22672,NonResidential,Other,BALLARD,1.0,3,45750,4914,Other,7240274.0,Multi_usage,2,116,0,1,1,2,0.0633879781420765,0.0,15250.0
22676,NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,2,23500,0,Office,1686405.0,Mono_usage,1,48,0,1,1,2,0.0,0.0,11750.0
22678,NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,1,22282,0,Office,579888.3125,Mono_usage,1,50,0,1,1,2,0.0,0.0,22282.0
22679,NonResidential,Self-Storage Facility,BALLARD,1.0,2,24000,0,Self-Storage Facility,502898.6875,Mono_usage,1,114,0,1,1,2,0.0,0.0,12000.0
22801,Nonresidential COS,Other,NORTH,0.0,2,29258,0,Other - Recreation,8086943.5,Multi_usage,3,20,0,1,1,2,0.09050516098161186,0.0,14629.0
22804,NonResidential,Small- and Mid-Sized Office,NORTH,1.0,2,37500,0,Office,2235765.5,Mono_usage,1,85,0,1,1,2,0.0,0.0,18750.0
22810,NonResidential,K-12 School,NORTHWEST,1.0,3,23983,0,K-12 School,1164364.75,Mono_usage,1,86,0,1,1,2,0.0,0.0,7994.333333333333
22818,NonResidential,Distribution Center,DELRIDGE,1.0,1,24100,0,Distribution Center,809870.8125,Multi_usage,2,36,0,1,1,2,0.14522821576763487,0.0,24100.0
22834,NonResidential,K-12 School,NORTHEAST,3.0,2,31343,0,K-12 School,3846501.25,Mono_usage,1,12,0,1,1,2,0.0,0.0,15671.5
22860,NonResidential,Mixed Use Property,NORTHWEST,1.0,3,55912,22850,Parking,2450442.75,Multi_usage,3,20,0,1,0,1,0.42032121905852055,0.17100085849191587,18637.333333333332
22863,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,2,20294,0,Other,1735995.75,Multi_usage,2,59,0,1,1,2,0.11303833645412437,0.0,10147.0
22866,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,40571,10849,Office,1286817.375,Mono_usage,1,33,0,1,0,1,0.0,0.0,10142.75
22867,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,41707,15659,Office,1755788.5,Multi_usage,2,33,0,1,0,1,0.28772148560193733,0.0,10426.75
22881,NonResidential,Mixed Use Property,MAGNOLIA_QUEENANNE,1.0,2,57644,0,Office,2189735.0,Multi_usage,3,56,0,1,1,2,0.33724238428977865,0.26871834015682466,28822.0
22883,NonResidential,Warehouse,MAGNOLIA_QUEENANNE,1.0,2,39497,0,Non-Refrigerated Warehouse,1700057.375,Multi_usage,2,61,0,1,1,2,0.35319138162392083,0.0,19748.5
22936,Nonresidential COS,Other,EAST,1.0,1,33087,0,Other - Entertainment/Public Assembly,3548858.25,Mono_usage,1,84,0,1,1,2,0.0,0.0,33087.0
22940,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,2,27574,0,Office,1211349.25,Mono_usage,1,34,0,1,0,1,0.0,0.0,13787.0
22953,NonResidential,Retail Store,NORTH,1.0,1,24982,0,Retail Store,335245.0,Mono_usage,1,51,0,1,0,1,0.0,0.0,24982.0
22955,NonResidential,Senior Care Community,NORTH,1.0,5,43661,0,Senior Care Community,3936421.5,Multi_usage,2,18,0,1,1,2,0.0,0.0,8732.2
22962,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,3,76105,27307,Office,2472350.25,Mono_usage,1,29,0,1,0,1,0.0,0.0,25368.333333333332
23008,NonResidential,Mixed Use Property,NORTH,1.0,2,32009,0,Non-Refrigerated Warehouse,1998725.25,Multi_usage,3,64,0,1,1,2,0.4926739354556531,0.12496485363491518,16004.5
23011,NonResidential,Retail Store,NORTH,1.0,1,41615,0,Retail Store,1900006.25,Mono_usage,1,50,0,1,0,1,0.0,0.0,41615.0
23017,NonResidential,Medical Office,NORTH,1.0,3,28841,0,Medical Office,1459199.75,Mono_usage,1,28,0,1,1,2,0.0,0.0,9613.666666666666
23020,NonResidential,Self-Storage Facility,NORTH,2.0,2,33344,0,Self-Storage Facility,123767.2031,Multi_usage,3,39,0,1,0,1,0.029510556621881,0.0,16672.0
23022,Nonresidential COS,Other,NORTH,2.0,1,30498,0,Other - Recreation,2436063.0,Mono_usage,1,11,0,1,1,2,0.0,0.0,30498.0
23040,NonResidential,K-12 School,DELRIDGE,1.0,2,42975,0,K-12 School,959352.0,Mono_usage,1,92,0,1,1,2,0.0,0.0,21487.5
23049,NonResidential,Other,DELRIDGE,1.0,1,23260,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1612105.75,Multi_usage,5,53,0,1,1,2,0.43787618228718833,0.0,23260.0
23051,NonResidential,Small- and Mid-Sized Office,DELRIDGE,1.0,2,30659,0,Office,2619088.5,Multi_usage,3,28,0,1,1,2,0.28223360187873053,0.00929580221142242,15329.5
23056,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,2,27144,0,Other,1012024.313,Mono_usage,1,96,0,1,1,2,0.0,0.0,13572.0
23064,NonResidential,Other,NORTHWEST,5.0,1,23166,0,Other,3475804.25,Mono_usage,1,46,0,1,1,2,0.0,0.0,23166.0
23065,NonResidential,Medical Office,NORTHWEST,1.0,2,34759,0,Medical Office,1633105.375,Multi_usage,2,37,0,1,0,1,0.0,0.0,17379.5
23071,NonResidential,Hospital,NORTHWEST,8.0,1,415632,0,Hospital (General Medical & Surgical),98960776.0,Multi_usage,2,50,0,1,1,2,0.6419933980059284,0.0,415632.0
23076,NonResidential,Worship Facility,NORTHWEST,1.0,2,44719,0,Worship Facility,1614026.25,Multi_usage,3,51,0,1,1,2,0.02292090610255149,0.021735727543102483,22359.5
23098,NonResidential,Supermarket / Grocery Store,GREATER_DUWAMISH,1.0,1,21603,0,Supermarket/Grocery Store,5833800.0,Mono_usage,1,51,0,1,1,2,0.0,0.0,21603.0
23113,NonResidential,Medical Office,EAST,1.0,3,591981,0,Medical Office,102673696.0,Multi_usage,4,52,0,1,1,2,0.47702882356021564,0.09148773355901625,197327.0
23115,NonResidential,Distribution Center,DELRIDGE,1.0,1,42900,0,Distribution Center,436252.5,Mono_usage,1,37,0,1,0,1,0.0,0.0,42900.0
23117,Campus,Other,DELRIDGE,5.0,1,57952,0,Adult Education,3091387.5,Mono_usage,1,11,0,1,1,2,0.0,0.0,57952.0
23120,NonResidential,Other,DELRIDGE,1.0,1,26232,0,Other - Services,3094090.0,Multi_usage,2,45,0,1,1,2,0.30382738639829215,0.0,26232.0
23158,NonResidential,Warehouse,DOWNTOWN,1.0,2,25840,0,Non-Refrigerated Warehouse,313528.0938,Mono_usage,1,60,0,1,0,1,0.0,0.0,12920.0
23161,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,1,45145,0,Office,1268459.0,Mono_usage,1,28,0,1,1,2,0.0,0.0,45145.0
23164,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5,70332,22095,Office,1981115.25,Multi_usage,2,15,0,1,1,2,0.36846670079053634,0.0,14066.4
23204,SPS-District K-12,K-12 School,GREATER_DUWAMISH,1.0,1,50546,0,K-12 School,1155080.5,Mono_usage,1,45,0,1,1,2,0.0,0.0,50546.0
23228,NonResidential,Supermarket / Grocery Store,BALLARD,1.0,1,45522,0,Supermarket/Grocery Store,12250422.0,Multi_usage,2,22,0,1,1,2,0.0,0.0,45522.0
23231,NonResidential,Retail Store,NORTHWEST,1.0,2,20088,0,Retail Store,326778.6875,Multi_usage,3,37,0,1,0,1,0.17423337315810433,0.025288729589804857,10044.0
23265,Campus,Other,GREATER_DUWAMISH,5.0,2,138907,0,Other,7837692.5,Mono_usage,1,27,0,1,1,2,0.0,0.0,69453.5
23268,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,2,40657,0,Office,2826828.0,Multi_usage,2,19,0,1,1,2,0.0,0.0,20328.5
23277,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,20200,0,Non-Refrigerated Warehouse,269016.6875,Multi_usage,2,116,0,1,1,2,0.07425742574257425,0.0,20200.0
23297,NonResidential,Residence Hall,EAST,1.0,1,44086,0,Residence Hall/Dormitory,3652708.75,Mono_usage,1,112,1,1,1,3,0.0,0.0,44086.0
23299,NonResidential,Small- and Mid-Sized Office,EAST,1.0,7,54372,20824,Office,1403820.0,Multi_usage,2,46,0,1,0,1,0.27587728978150516,0.0,7767.428571428572
23310,NonResidential,Other,EAST,1.0,1,47699,0,Museum,14524386.0,Multi_usage,2,65,1,1,1,3,0.0,0.0,47699.0
23311,NonResidential,Medical Office,EAST,1.0,1,274568,0,Medical Office,25311526.0,Multi_usage,2,71,1,1,0,2,0.4951560269222925,0.0,274568.0
23313,NonResidential,Small- and Mid-Sized Office,EAST,1.0,3,21282,0,Office,1245923.75,Mono_usage,1,60,1,1,0,2,0.0,0.0,7094.0
23320,NonResidential,Other,SOUTHEAST,1.0,2,41022,0,Other,3787648.25,Mono_usage,1,95,0,1,0,1,0.0,0.0,20511.0
23397,NonResidential,Other,DELRIDGE,1.0,2,28109,0,Other,3612526.75,Mono_usage,1,50,0,1,1,2,0.0,0.0,14054.5
23331,NonResidential,Small- and Mid-Sized Office,NORTH,1.0,3,33580,12990,Office,409578.4063,Multi_usage,2,31,0,1,0,1,0.38683740321620014,0.0,11193.333333333334
23342,NonResidential,Warehouse,NORTH,1.0,1,21936,0,Non-Refrigerated Warehouse,113130.0,Mono_usage,1,39,0,1,1,2,0.0,0.0,21936.0
23343,NonResidential,Other,NORTH,1.0,1,30160,0,Other,1045838.5,Mono_usage,1,47,0,1,1,2,0.0,0.0,30160.0
23396,NonResidential,Other,DELRIDGE,1.0,1,40189,0,Other - Utility,1509292.0,Multi_usage,3,19,0,1,1,2,0.2267535892906019,0.0,40189.0
23400,NonResidential,Small- and Mid-Sized Office,DELRIDGE,1.0,2,66484,0,Office,3046543.0,Multi_usage,3,28,0,1,0,1,0.27074183262138257,0.13537091631069129,33242.0
23404,NonResidential,Small- and Mid-Sized Office,EAST,1.0,3,25151,0,Office,1356874.75,Mono_usage,1,57,1,1,0,2,0.0,0.0,8383.666666666666
23408,NonResidential,Hotel,EAST,1.0,6,35770,0,Hotel,2640980.25,Mono_usage,1,88,0,1,1,2,0.0,0.0,5961.666666666667
23410,NonResidential,Hotel,EAST,1.0,9,48006,0,Hotel,3239754.0,Mono_usage,1,88,0,1,1,2,0.0,0.0,5334.0
23416,NonResidential,Mixed Use Property,DOWNTOWN,1.0,2,29631,0,Supermarket/Grocery Store,5144392.0,Multi_usage,3,56,0,1,1,2,0.4387297087509703,0.1687421956734501,14815.5
23418,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2,23472,0,Office,1625308.625,Multi_usage,3,27,0,1,1,2,0.04537321063394683,0.040260736196319015,11736.0
23419,Nonresidential COS,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,2,21315,0,Office,2796425.0,Mono_usage,1,43,0,1,1,2,0.0,0.0,10657.5
23459,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,57110,15812,Office,2190460.0,Multi_usage,2,32,0,1,1,2,0.4971108387322711,0.0,14277.5
23846,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,34030,0,Office,1748629.875,Mono_usage,1,37,0,1,1,2,0.0,0.0,11343.333333333334
23503,NonResidential,Restaurant,SOUTHWEST,1.0,2,20398,0,Restaurant,9313513.0,Multi_usage,2,114,0,1,1,2,0.05716246690852044,0.0,10199.0
23504,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,41308,0,Distribution Center,1642471.5,Mono_usage,1,64,0,1,1,2,0.0,0.0,41308.0
23566,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,3,34976,0,Performing Arts,873711.125,Mono_usage,1,104,0,1,1,2,0.0,0.0,11658.666666666666
23618,NonResidential,Warehouse,MAGNOLIA_QUEENANNE,1.0,1,38255,0,Non-Refrigerated Warehouse,985401.8125,Mono_usage,1,59,0,1,1,2,0.0,0.0,38255.0
23622,Campus,Other,MAGNOLIA_QUEENANNE,23.0,1,260241,0,Other,34012980.0,Mono_usage,1,61,0,1,1,2,0.0,0.0,260241.0
23653,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,3,48924,0,Office,2282551.25,Multi_usage,2,27,0,1,1,2,0.2686411577140054,0.0,16308.0
23671,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,4,50333,18036,Office,1602084.375,Mono_usage,1,57,0,1,0,1,0.0,0.0,12583.25
23672,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,4,57432,21906,Office,2520483.25,Multi_usage,2,30,0,1,0,1,0.34214375261178437,0.0,14358.0
23673,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,3,25912,7956,Office,666740.3125,Multi_usage,2,47,0,1,0,1,0.3535813522692189,0.0,8637.333333333334
23674,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,3,57132,21908,Office,1994967.75,Multi_usage,2,16,0,1,0,1,0.38346285794300916,0.0,19044.0
23689,NonResidential,Worship Facility,DELRIDGE,1.0,2,24224,0,Worship Facility,968026.3125,Multi_usage,2,59,0,1,1,2,0.0,0.0,12112.0
23691,NonResidential,Worship Facility,DELRIDGE,1.0,1,23706,0,Worship Facility,400770.9063,Mono_usage,1,53,0,1,1,2,0.0,0.0,23706.0
23701,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,31900,0,Non-Refrigerated Warehouse,1964681.25,Multi_usage,2,53,0,1,0,1,0.12539184952978055,0.0,31900.0
23711,NonResidential,Other,SOUTHWEST,1.0,1,49066,0,Social/Meeting Hall,3835202.0,Mono_usage,1,99,0,1,1,2,0.0,0.0,49066.0
23712,NonResidential,Worship Facility,SOUTHWEST,1.0,3,30740,0,Worship Facility,1686262.25,Multi_usage,2,64,0,1,1,2,0.378334417696812,0.0,10246.666666666666
23716,NonResidential,Supermarket / Grocery Store,SOUTHEAST,1.0,1,67450,0,Supermarket/Grocery Store,2842819.5,Mono_usage,1,57,0,1,1,2,0.0,0.0,67450.0
23730,NonResidential,Warehouse,MAGNOLIA_QUEENANNE,1.0,1,46970,0,Non-Refrigerated Warehouse,882896.5,Mono_usage,1,68,0,1,0,1,0.0,0.0,46970.0
23736,NonResidential,Warehouse,MAGNOLIA_QUEENANNE,1.0,1,47554,0,Non-Refrigerated Warehouse,1035554.688,Multi_usage,5,85,0,1,1,2,0.18250830634646928,0.050216595869958365,47554.0
23742,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,2,43016,5400,Office,1234095.5,Mono_usage,1,37,0,1,1,2,0.0,0.0,21508.0
23743,NonResidential,Mixed Use Property,MAGNOLIA_QUEENANNE,1.0,1,24196,0,Other,1055033.0,Multi_usage,4,85,0,1,1,2,0.2807075549677633,0.21929244503223674,24196.0
23744,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,2,20671,0,Office,638507.125,Mono_usage,1,76,0,1,1,2,0.0,0.0,10335.5
23757,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,21600,0,Non-Refrigerated Warehouse,499828.5938,Mono_usage,1,89,0,1,1,2,0.0,0.0,21600.0
23762,NonResidential,Worship Facility,SOUTHWEST,1.0,1,35844,0,Worship Facility,866126.375,Mono_usage,1,39,0,1,0,1,0.0,0.0,35844.0
23768,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,3,31774,0,Office,1639136.25,Multi_usage,3,100,0,1,1,2,0.4387549568829861,0.0,10591.333333333334
23834,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,26094,0,Non-Refrigerated Warehouse,709990.8125,Mono_usage,1,63,0,1,0,1,0.0,0.0,26094.0
23835,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,2,23687,0,Office,1084553.75,Mono_usage,1,33,0,1,0,1,0.0,0.0,11843.5
23836,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,2,24221,0,Office,1435562.75,Mono_usage,1,33,0,1,0,1,0.0,0.0,12110.5
23857,NonResidential,Mixed Use Property,DOWNTOWN,1.0,2,71919,14083,Office,5381105.0,Multi_usage,3,116,0,1,0,1,0.32098610937304467,0.15941545349629443,35959.5
23858,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2,32027,0,Office,3999505.25,Multi_usage,2,116,0,1,1,2,0.4527742217503981,0.0,16013.5
23861,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,32160,0,Office,2805826.0,Multi_usage,2,110,0,1,0,1,0.4421330845771144,0.0,10720.0
23863,NonResidential,Other,GREATER_DUWAMISH,1.0,3,47836,7572,Other - Lodging/Residential,3540225.75,Multi_usage,2,24,0,1,1,2,0.09407141065306464,0.0,15945.333333333334
23867,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,3,34425,0,Office,2018385.75,Multi_usage,2,102,0,1,1,2,0.4512999273783588,0.0,11475.0
23877,SPS-District K-12,K-12 School,GREATER_DUWAMISH,1.0,2,52609,0,K-12 School,1801941.75,Mono_usage,1,45,0,1,1,2,0.0,0.0,26304.5
23888,NonResidential,Medical Office,SOUTHWEST,1.0,3,40304,12000,Medical Office,1961581.5,Multi_usage,2,32,0,1,0,1,0.40720524017467247,0.0,13434.666666666666
23896,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,29619,0,Distribution Center,1280263.75,Multi_usage,2,26,0,1,1,2,0.4935683176339512,0.0,29619.0
23906,NonResidential,K-12 School,CENTRAL,1.0,2,21592,0,K-12 School,1431784.0,Mono_usage,1,94,0,1,1,2,0.0,0.0,10796.0
23956,NonResidential,K-12 School,NORTH,1.0,2,23923,0,K-12 School,805643.5,Mono_usage,1,85,0,1,1,2,0.0,0.0,11961.5
23910,NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,3,25200,0,Office,1748444.25,Multi_usage,2,109,0,1,1,2,0.31746031746031744,0.0,8400.0
23918,NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,2,28296,0,Office,1328461.25,Mono_usage,1,53,0,1,0,1,0.0,0.0,14148.0
23928,NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,3,31357,0,Office,1965075.625,Multi_usage,3,17,0,1,1,2,0.159454029403323,0.0,10452.333333333334
23930,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,160000,0,Distribution Center,1157976.5,Mono_usage,1,48,0,1,0,1,0.0,0.0,160000.0
23934,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,53550,0,Non-Refrigerated Warehouse,4590246.5,Mono_usage,1,56,0,1,1,2,0.0,0.0,53550.0
23935,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,38412,0,Non-Refrigerated Warehouse,1628540.0,Multi_usage,2,92,0,1,1,2,0.2082682495053629,0.0,38412.0
23936,NonResidential,Self-Storage Facility,GREATER_DUWAMISH,1.0,1,25881,0,Self-Storage Facility,545426.375,Mono_usage,1,86,0,1,0,1,0.0,0.0,25881.0
23951,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,1,24291,0,Office,655422.375,Mono_usage,1,63,0,1,1,2,0.0,0.0,24291.0
23952,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,36544,0,Non-Refrigerated Warehouse,1269847.75,Mono_usage,1,50,0,1,0,1,0.0,0.0,36544.0
23958,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,20796,0,Non-Refrigerated Warehouse,1324092.125,Mono_usage,1,67,0,1,1,2,0.0,0.0,20796.0
